id,puzzle,solution,time_sec,difficulty
2924491,...........6.974.3..2.1.5...6.........1..9....8.1..2.78....6..4....4539.42....67.,948653721156297483372418569764382915231579846589164237893726154617845392425931678,2.739,1.3
1277448,..1.45.9...3...........8.71.6...1..354..9.........48..91..6......85...6.......7..,281745396753916482694328571867251943542893617139674825915467238478532169326189754,5.288,1.7
2155454,1.93....6.....9...26....7.9...8..16..426....7....3....9...5..124.....3...1....5..,159374826738269451264581739597842163342615987681937245973458612425196378816723594,3.678,1.7
1794189,.6.8...5..8......1..3.572.....1.2..3.35.4......1...9...9.6.1....5.....2.7.4...1..,962814357587236491413957268649182573835749612271365984398621745156473829724598136,2.238,1.2
2666716,..35..........2.9..5..192.....2...65...8..93.71.......9.5.74...6........1..3.5...,293586714871432596456719283384297165562841937719653842935174628647928351128365479,0.392,1.6
602979,7......8.....5..9.5364.......89..2..3.......4.7.382....4....361.......486....3...,794231586812657493536498127168974235329516874475382619947825361253169748681743952,10.784,2.1
308680,...8.9.353..4..8....2.5........4...7..45....1.6937...........6321.........8..19..,671829435395417826482653719853142697724596381169378254947285163216934578538761942,0.062,2.0
1110299,...9..38...5....4.3.....6...5....4..4..13...62.7.....1..34......1...5.2...9..7...,162974385985613247374258619651789432498132576237546891723461958816395724549827163,41.007,1.5
2375099,3..............7....4312...5.612........9..35....7821...9.6....7......8.2...8.6.9,358947162912856743674312958586123497127694835493578216849765321761239584235481679,4.689,2.2
1307636,.915.....7...9...3.....8.57..34...9..........26.....388........57..31.69....5..4.,391527684758694123426318957183465792947283516265179438812946375574831269639752841,13.843,1.8
1671857,...65...4.....7.8.....21..94.........1...679..82....5.72...8..1.........3.4.7....,238659174159437682647821539476985213513246798982713456725368941861594327394172865,20.007,1.5
1970261,.......14..9...3.....8......9.7....5.6..19...7..3.2...2....7.98....85..315.......,825936714619574382473821659391768245562419837784352961236147598947685123158293476,27.975,2.5
357715,......7....7.....2.9.23......49....56....8.....8...4...3..9.6....2.15..8....7..34,246581793387469152591237846174926385653748219928153467735894621462315978819672534,43.445,1.6
257429,1..2..9.62.7.9....6......3..9..8....7...26..9..1..53........8..............3.425.,145238976237691548689457132492783615753126489861945327316572894524819763978364251,3.773,1.3
2745642,6.........8.9.5..4.45...2..2..1..5....15..94.7..4..6.......7.6.......89.53...1...,617248359382965714945713286294176538861532947753489621429857163176324895538691472,8.933,1.7
563764,5...8...9.8.5....7..6.1..4............91.5...37.2.....69..7.5........18...8.61.7.,537486219184529367926713845812697453469135728375248691691874532743952186258361974,0.715,2.7
2100197,..3....4.42.....9.....1.3.8.8.63.7...6.9..8.17..........8..34....4..19.7.5.......,873569142421387596596412378189635724362974851745128639218793465634251987957846213,4.531,1.8
379759,7.1.39....4....9..2.94.6.....2..8..16..2...5........839....7.1....8.43....6.2...7,761539824543182976289476135352798461618243759497615283924357618175864392836921547,1.078,2.4
473586,63......5...1.7......4...2...5....32.9.....6..2..3.4..4.........53.91..6....8....,634928175582167394971453628845716932397842561126539487468375219753291846219684753,29.918,2.4
1816895,3.8...7...6..9..5.....1..4.4.6..5....2.7..6..........32.1..6......3.429..4.......,318542769764893152592617348436125987825739614179468523281976435657384291943251876,4.951,2.5
1601940,..26.......7.8..644.......9......1......41.3...35..2...7......36..2..5...31.75...,382694751957182364416357829769823145528741936143569278275916483694238517831475692,5.122,1.5
2775835,..4.38.......29.6..7..1....2....6.1.7......9....5..6.75.9.....318.....74......9..,614738259853429761972615348238976415765341892491582637549867123186293574327154986,0.396,2.8
2770811,.8.23.6.52.....78..4............6951..4.....6...5..3....67.........48.67.1....8..,781234695239651784645987132378426951594813276162579348856792413923148567417365829,37.497,1.2
387638,8...6..5...79..8......851.6..21.839..5...9.........5.........4..2.71...83....2...,831267459567941823294385176672158394453679281189423567718536942925714638346892715,11.982,1.9
2686735,5.7..18....1.......892...1...26.84.36..1.........5...8....9....3.......2...8.56..,537941826261583974489267315152678493648139257973452168825396741396714582714825639,2.322,1.4
2653700,....927...5...36...9.4...2....7...9...1...287..8........5.31...84.6...3.....4.56.,486592713752183649193467825524718396631954287978326451265831974849675132317249568,40.237,2.8
1314109,.2....69.....5....4..2.1.......8...1..4.6.5......23.8..3......8..6..8..95.....12.,125834697873956214469271835692785341384169572751423986937512468216348759548697123,25.856,2.0
2199532,.......9286...25.1.34.....86.78...................94.3...79....42...6.5.7........,571684392869372541234951768657843219943217685182569473316795824428136957795428136,201.800,1.1
2198525,..1.7.9.58.7.......9......6.3..8..695..1....7.......4....6..2...6..5..3.2..3....4,641873925857926413392541876734285169529164387186739542413697258968452731275318694,15.836,2.1
323029,..3.56....5.9..8....18....9267............96...87..1.53.......2......54..8..24...,893456271452971836671832459267195384135248967948763125314587692726319548589624713,24.106,1.4
230221,6....2.9.2..3..6..1...8......4..9.2...1..8.6.......54..2..7...8..8..643..3.......,683752194245391687197684352374569821951248763862137549526473918718926435439815276,61.625,2.2
2057157,..256..9.......6.......8..5...1..7........912..9.5...34.13.5.........8.48..2.7.3.,742561398518923647963478125384192756657834912129756483471385269235619874896247531,83.102,1.9
2177895,4..37.....8.6.....6.7....84.4.....39..6.2.....1..93.......85.9...9...8.5...9..36.,421378956985641723637259184548167239396824571712593648163785492279436815854912367,54.365,1.3
1138614,.1693..7...........73..6..8.......6..3..8..526.9.....4...1..5..7.8......1..45...7,816932475945817236273546198521794863437681952689325714364178529758269341192453687,22.010,2.8
1792190,......95......1..2.863.......3..41...4.6.8..9...7..5.......3....1...52...9.2...8.,134827956759461832286359714823594167547618329961732548472183695618945273395276481,25.195,2.6
2201985,..74..86.9.......1......43.5....96.32....479....1........265....9.8......8...1..2,137492865954638271826517439548729613261354798379186524413265987792843156685971342,8.534,2.7
1693576,.6....52.....81...3....7.9.4....29...9.4..8..........51...5..6..7.....599..31.2..,867943521549281673312567498485172936796435812231698745128759364673824159954316287,21.719,1.9
1941098,..1..........49.8..931....7...8.2..5....3...2.1.5..4....9.......52..48......8..69,821753946765249381493168527934812675578436192216597438389621754652974813147385269,14.987,2.6
752482,.4....7.8...51..9413.7....2..7..6...3..9......2...516...2.3.4.............1..9.8.,245693718768512394139784652917846235356921847824375169592138476683457921471269583,5.433,1.4
2770261,.....1......78.93.1...6...43...5..7.2..6.......59.....7.....3....81..6.962.....5.,983541762546782931172369584394258176217634895865917243759426318438175629621893457,15.904,2.6
2442999,8......12....56....9.....4...3.17..96.....3.5.5.........692...174......6.3.....5.,864793512172456983395182647423517869618249375957368124586924731741835296239671458,2.677,1.3
2851696,......4..64..2..979..7.3..2..1....7..6.51....5.3...91....8.4.3........8...9.3....,732968451648125397915743862491382675867519243523476918276854139354291786189637524,24.634,2.9
1805867,.5.8......1.4..7..9...2.3......1...4.9....1....2....6..73.....6....5..3....24...9,354879612216435798987126345635712984798564123142398567473981256829657431561243879,27.431,1.8
1784097,.8...36.9.5..8...193...1.5.6127......7.5............1....1....67....8.4.5...4.7..,184253679256987431937461852612739584879514263345826917498175326723698145561342798,4.772,1.4
2410719,..89.6.1.7.....6.5.1.....9.3.7..9.....534...1.......4.9..6...5....8..9....1..3..7,538976214729431685416258793347189562695342871182765349973624158254817936861593427,56.217,2.4
549972,...827.3......4.......13.743....9.5..8.......751..........9..87.4..3.6.2..7..5.9.,694827135173954826528613974362149758489572361751386249236491587945738612817265493,1.941,1.1
1727890,.....7....6.4.8....1...9..35.9.76..2...3..7......5.89.6..........8.15.47......98.,495137628367428519812569473549876132281394765736251894674983251928615347153742986,6.581,1.3
1893288,..5......147.....59.6....7.....6...94..1..2.32...3....3....9.....9..4.51....73...,825791634147326985936845172753462819498157263261938547384519726679284351512673498,21.751,1.5
2335542,...8..45.....23..82....4........8.3..5.6.7...3.....56.47........9...6...13....68.,713869452564723198289154376627548931951637824348291567476985213892316745135472689,1.838,1.3
642720,..4.327.8..8.....96...5.....2...8.....7.2.9.4...4.............1.59.....22...716..,594132768318764259672859143421698537867523914935417826786245391159386472243971685,12.989,1.2
2187620,....3..8...1..5.6.8.....9..53.4.7..8....1..9.9.....4......26.3.....7..15..5..1...,652139784791845362843762951536497128427618593918253476174526839289374615365981247,22.783,1.5
2230297,.7........81.53.74..24..9....8...4.....518...........9..4..6.373...2...6.2..4....,475689312981253674632471985768932451249518763513764829854196237397825146126347598,5.668,2.0
2276811,49...1...6..7...2..278....9...3..1..2....8...5342..8...4...6....769....5..5......,493621587658749321127835649789364152261598734534217896842156973376982415915473268,6.198,1.6
1702222,3...8..5...7...3..9.2..5....4...763.2.5.....1.....1.424.85....3....94......71....,314286759657149328982375416841927635265438971739651842478562193123894567596713284,34.507,1.9
334462,.....52.46......9...543...6..8....5.39.6......2.9.8....8..4..73............2..4.1,819765234643821795275439816168374952397652148524918367982146573431587629756293481,20.172,2.4
282412,........2...53..7.97..28......6..3..8.....21.3...4...6.9.....6...39.2.5..4.3....1,531479682482536179976128534129685347864793215357241896295814763713962458648357921,3.990,1.2
1043947,...7....5.2....47.1..6..2..6.......84...9..6..91..7...3......2.5..92...........8.,936742815825319476174685239657234198483591762291867354369478521518923647742156983,167.442,1.4
384246,..9...8.18..2...5......4.3.4.13.6...2..1...............6...........9.2.7.95..3..8,629537841834261759517984632481376925276159384953842176762418593348695217195723468,7.863,1.3
1488663,....85.9......4..55.8..3..1.6.....5.8....736..4.8.9......2..7...2..7...31...4....,234185697619724835578693421761432958892517364345869172983251746426978513157346289,22.150,1.6
1227601,.4.8......9..2...756..7.1.........2..13.6...4.....897.45.3....2..85...39......7..,347851296891624357562973148984735621713269584625148973456397812278516439139482765,3.395,1.9
2412480,..6.9.......8....6.75..1...8...3.4...1.....79.....8.1....4.....1.....9...67....58,386794125241853796975621384859137462613245879724968513598472631132586947467319258,45.669,1.4
1091163,..2.4.1...7...94.....3...7851842...............6.3....8..5.3...1.9.8...4.2....5..,682745193371869425495312678518427369937658241246931857864573912159286734723194586,10.479,1.2
2835391,5.....1...1...6.5..7.3....2.2......1....9...8.....297..3...5.....94...2.8..6...3.,596274183213986754478351692925748361761593248384162975637825419159437826842619537,3.604,1.8
1534048,..9....52...1.8.6..3..5...46.......1..5.......1.46....9..67.........259...381.4..,869734152457128369231956784642597831395281647718463925984675213176342598523819476,6.944,1.1
1452056,..35.2.........1.27...39........39...8..4.71...7.....4.1..76...4.9...6........82.,163582497895467132724139586641723958982645713357891264218976345439258671576314829,2.971,2.5
1639193,.9.1.2..........6..2......7....54.....47...35......2..4...9...861..7....3..5..41.,796182354548937162123645987831254796264719835975863241452391678619478523387526419,19.289,2.4
909238,..6..7.........15..9......87..9...125.13..4.......5.....4.19........63.9.8.4..6..,156847923872693154493251768738964512521378496649125837364719285217586349985432671,8.959,2.7
1352668,.....5.........9...14.8.3.6.....8.6..7.3.64.1.....4..9...........5.1..83.312..7..,689735214352641978714982356943128567578396421126574839467853192295417683831269745,45.834,1.1
978803,.7.....95.........2...95..66.41.2....9...6.47....8..........21..56.....41....4...,473621895569843721281795436634172589892356147715489362948567213356218974127934658,39.184,1.3
560862,4.....3....98......5.76.4......93.8.9..6...17....1....8....6..424......1....5....,481925376679834125352761498714593682923648517568217943895176234246389751137452869,7.024,2.4
149714,4.35..1.9...6..83..1.....7..819.....5...8.3..9....3..72...6.9...5..9.......4.2...,423578169795614832816329475381957246547286391962143587238765914654891723179432658,21.307,1.5
2347353,.23...5..1.94..6..5..6......4..83.2........95....4187..3..69.....6......7..2.4...,623897541179435682584612937947583126318726495265941873832169754456378219791254368,0.767,2.5
2443518,.72........37...428.....6.......37..5....1.94.....7.51.21.........2.9.6.35.4...7.,972164583163785942845392617418953726537621894296847351621578439784239165359416278,7.603,2.6
242753,..8..2..76.7....4..9....26....8.1......7..91..3.2.....4....6....15..9.7.3......25,548612397627983541193547268954861732286735914731294856472356189815429673369178425,2.683,1.2
